TSI GBR FIN YRI geneid
0.0097359003711226 0.963070613641287 0.0606125527177601 0.343325842073115 ENSG00000228594
0.527707126036536 0.0799412912521389 0.0543880150540774 0 ENSG00000197530
0.642856828203593 0.32225776232349 0.94460062481292 2.60723586526389 ENSG00000248333
0.0466251101730417 0.0247511966277385 0.026066587619638 4.1961658559016 ENSG00000189339
0.141962434470994 0.0300746725037743 1.57113635665481 0.0792977636482225 ENSG00000008128
1.15725204453107 0.378177286830951 0.221524564187169 2.21144476445421 ENSG00000215790
0.394162081198827 0 1.10301450469892 0 ENSG00000008130
0 0.76430045615109 0.013122735046026 1.17529758124766 ENSG00000078369
1.179356199533 0.943177540568646 2.68213488956207 1.09512402767454 ENSG00000067606
0 0.165799775817472 0 0.633346315781452 ENSG00000162585
0.278684750742891 0.15297846116343 0.496701990949837 2.95817017979986 ENSG00000157933
0.130913650639796 0 0 0.0869475158093945 ENSG00000116151
0.6441547708519 1.71466413793332 0.734826835312441 1.00805995093899 ENSG00000157916
0.217721778199055 0 0 1.41744421293531 ENSG00000157911
0.616616694209745 1.80592353911655 1.21692700196416 0.556206468167278 ENSG00000149527
0.391157235133577 1.06057996639335 0.366403331154026 1.76358761222488 ENSG00000157881
0.292346932047867 0.378651427991904 1.57378128226969 2.55708744867308 ENSG00000197921
1.02717751624644 0.823358489015471 1.09264325898448 1.62664085455366 ENSG00000157873
0 0.597698154217079 1.62638963970106 0 ENSG00000157870
1.64444194929734 1.20067850544179 1.32465941616138 1.51548007603609 ENSG00000215912
1.18434026514849 1.92723504164674 0.758499632817372 2.6573621109697 ENSG00000162591
0.640500449106232 1.14618133432012 0.379296429058586 0.307333486053944 ENSG00000158109
0.0181667384288166 1.18485541103071 1.57536952491732 0 ENSG00000116213
0.295678298212444 0.762317071361463 0.521886375230341 0.592037953858228 ENSG00000078900
0 0.0672655075855289 0.203188159568732 0.812388187390185 ENSG00000235169
0 0.0791881748492539 0.23002428327473 2.42639145164312 ENSG00000130764
0 0.161460426420839 0.0147397451948815 3.20046444413705 ENSG00000116198
0.0153364669803455 0.00274367809747261 1.43578532842792 1.67829955695793 ENSG00000169598
0.281705996076296 0.352428571576442 1.67841991792198 1.14762940013021 ENSG00000198912
0.0229461834699189 0.379012145138202 0.0376609679958894 2.57338832434183 ENSG00000131697
0.00608472726580831 0 0.406591181634911 0.211103183227549 ENSG00000069424
0.96214387306584 0 0.174766391696909 0 ENSG00000116254
0.0655093007115897 0.131088243116113 0.0311646745075025 3.84101325451253 ENSG00000116251
0 2.4545019585842 0 0.0762550706289834 ENSG00000158286
0.922632967182499 0.958766161924319 0.953708525173234 1.77293639668136 ENSG00000116237
0 0.551562968615442 0.794556862420279 0 ENSG00000158292
1.90872841446941 0 0 0.0675645221958445 ENSG00000097021
0.950462054361377 1.00190327477578 2.4373294538847 1.67009252017736 ENSG00000069812
0.260683211968273 0.269572431197764 0.186029745230314 3.30626417580138 ENSG00000171680
0.414198422248762 0 0.626756053040563 0 ENSG00000162408
0.0364290047920781 0 0.983704497615633 1.29762204994342 ENSG00000204859
0.859818076180091 0.792290805208584 1.45366025525068 0.863831037530125 ENSG00000162413
0 0.239196523523829 0.136807713134691 3.34520556133244 ENSG00000116273
0 1.32021705072891 0.0216210933442376 0 ENSG00000041988
0 0.0468668471211688 0.559985510744141 2.3419005207917 ENSG00000007923
0 0.181003129759593 0.754312174190078 0 ENSG00000171735
0.0949245963206913 0.992735795113862 0.388390880006663 1.10076604233346 ENSG00000049245
0 0.119108541320428 0.0194886392290637 1.90650428149053 ENSG00000049246
0.830063209863729 0.643356779945581 0.766499785861772 2.31455292494731 ENSG00000049247
0.833491926590517 1.957184796299 0.876906982639454 0.661988335100326 ENSG00000049249
1.13838860453665 0.176515171024719 0 0.139353267460009 ENSG00000116288
0.569487122826576 1.95270171125879 0.294419903442331 1.98655484291224 ENSG00000116285
0.911804704108534 1.75712458491587 0.828498016185629 3.36829174119318 ENSG00000142599
0.257379526739899 0 0 1.7066272441037 ENSG00000074800
0.246022225498734 1.17875971304609 0.193478265713738 0.913432226713992 ENSG00000142583
0.889201165093444 0.67919580310887 0.526550322462161 2.04565482244299 ENSG00000180758
1.02063321515305 0.576964804123749 0.28928751022296 2.70411746963146 ENSG00000049239
0.205029210799423 0.349526493660561 1.60862075231743 0.236117198495604 ENSG00000171621
1.46395926369027 0.773865838910251 0.797413579642858 1.15994889570699 ENSG00000171612
0.428200889573387 1.24816817702069 0.519364186056066 1.12566088136197 ENSG00000188807
1.18039087368812 0.155826057718241 0.116552971849207 0.709540846198202 ENSG00000171608
0.986358580456867 1.14726090699721 0.655622904515928 2.44770004972739 ENSG00000179840
0.0307688782231519 0.174276251953953 0.0517223794891033 4.33987007665227 ENSG00000171603
1.43591203885119 1.03489139708712 0.80187358991958 2.8683105541135 ENSG00000178585
0.0459270620906225 0.259614041308142 0.493954917566902 5.01257542506874 ENSG00000162441
0.0913766680255232 0.153107563777046 0.330190020820101 0.657777573299869 ENSG00000173614
0.0442164911150429 1.72487790437912 0.19017279474897 1.28490184406317 ENSG00000130939
0.558421277697129 0.536934081974917 1.71338786359867 2.57550502681961 ENSG00000054523
0.204082185569905 2.15071877842128 0.0971407686159983 1.49046713117817 ENSG00000142657
0.198763393771245 0 0 0.786350665574346 ENSG00000175279
0 1.47699077029476 0 0.592905874240393 ENSG00000160049
0.190367616336718 1.36882414645472 0.168549609367695 0.192875241719352 ENSG00000142655
0 0.184459241750475 0.55738948936159 0 ENSG00000130940
1.29498927081741 2.04608942362136 1.38084033841144 2.96674287132019 ENSG00000175262
0.441313062516011 0 0.154204586136796 2.47605445805252 ENSG00000120948
0.0685969222368181 0.673028498431949 0.0333488593091305 1.64324809026414 ENSG00000009724
1.15043567465537 1.02703343376456 0.97831998229789 1.70505590301168 ENSG00000116649
0.795668595131361 0.424759162716084 0.368666358879665 1.58186187877571 ENSG00000171824
0 0.17884838543866 0.00841010028389222 2.02123039605904 ENSG00000198793
0.48233074935029 1.51253296243782 0.311662858169761 0.335849235809756 ENSG00000120942
2.34492646724167 0.660149417426957 0.593449533849775 0.825056230607646 ENSG00000116661
0.317530590401261 0 0 1.17617965701698 ENSG00000132879
0.822016852369164 1.21213858223591 2.5016541894007 1.12499893646009 ENSG00000116663
1.2775909774996 2.25144496398828 0.245001034168432 0.0548457825589192 ENSG00000116670
1.86747440504211 0.204574666368628 0.223957962870398 0.937681095428274 ENSG00000162490
0.107873670764356 0 3.18742188837183 0.233735580685153 ENSG00000177674
0 0.110794409422877 0.74282850558368 3.91190279359546 ENSG00000177000
0.580277133301323 1.06800231125528 1.06460781847861 2.68800751999864 ENSG00000011021
0.0465212450280815 1.03907396688751 0.0183245464714725 1.23623141391941 ENSG00000116685
0 0.820874219400525 0 0.522517383611118 ENSG00000083444
0 0.0637086375114902 0.0582809905397018 0.704440050524504 ENSG00000116688
0.0533276603735529 0 0.795444729548935 2.64213792017308 ENSG00000116691
0.444676926992153 0.351667237721702 2.42058500516689 1.3179201308397 ENSG00000120949
0.392289532997132 0.0153515215474959 0.184880108798687 2.92674375579436 ENSG00000028137
0.541855203702994 0.228845208542454 0.117960446919338 3.82876240905164 ENSG00000048707
0.85850899912748 0.885381616962055 2.80844972686991 0.288479000374504 ENSG00000162496
0.370782494329443 2.21324643308793 0.148446312261688 0.0131311552287735 ENSG00000179172
0 0.300995460925311 0.391333649723502 1.50625190878653 ENSG00000116731
0.877763254997298 1.27032325728585 0.81048998575011 2.46130210035951 ENSG00000189337
0.25868223055157 2.52715309954535 0.151969445124028 1.40960332218761 ENSG00000171729
1.10812194199426 0.342914508331813 0.326910362667953 0.117586086423741 ENSG00000142621
0.675266023190081 0.464865326318072 1.11466507369477 2.18068835678664 ENSG00000142634
0.810214531359102 1.11187060653388 0.865021184183045 2.19472300237895 ENSG00000132906
1.55415293008911 0.713536699443513 0.625499934674619 2.25945765107223 ENSG00000116138
0.356610498486771 1.72171881899017 0.42001720891052 2.05361974559769 ENSG00000116771
0 0.145837839971129 0.862071487456745 2.54242064398568 ENSG00000197312
0.0773075330541441 0 0.0306673662579355 1.82870347871438 ENSG00000116786
0 1.46213778004767 0.0258262671797492 0 ENSG00000162461
0.728199051738782 0.132653442545525 0.136295200702567 3.31871849930603 ENSG00000065526
0 0.160140068624346 0 0.253743616148211 ENSG00000116809
1.67636846615013 0.187736789535044 1.40332164066587 0 ENSG00000173641
1.16685793080007 0.536523498324553 2.6293333960179 0.297838541128344 ENSG00000186510
2.05117748086191 0.787417925158302 0.912771246259611 0.862674559902399 ENSG00000142627
0.0892537071586116 1.05227025799022 0.293813746659598 0 ENSG00000142632
0 0.0995653746970515 0.470947223148044 1.09063156049214 ENSG00000204377
0.0232836114213737 0.147003357214589 1.20583043519302 1.79293350900553 ENSG00000132881
0 0.132152210551396 0.0853068825742354 0.520454325201506 ENSG00000037637
0.0946934470264481 0.0556499272659295 0.486122511467085 3.13510028865151 ENSG00000055070
0.672581724686125 0 0.770822056161537 0.0021660738455041 ENSG00000157191
2.04745963869785 0.0751888972639837 0.233125118031428 0.959890695551805 ENSG00000219481
1.37586957449476 0.716393118543232 3.1565489291349 1.10222633483492 ENSG00000058453
0.171231382439196 0.254262438429309 2.50885792660595 1.97497844493926 ENSG00000159363
1.99041152735389 0.991340068571126 1.00446730395872 0.778764072426105 ENSG00000117118
0 0.537211549133589 0.396121129882027 0 ENSG00000117115
0.175048418765775 0.254545590868837 3.03060929309135 0.364008500663272 ENSG00000159339
0.207655703453775 0.149167861988997 1.0410386143863 2.13842463414541 ENSG00000179051
0 0.404492727823304 0.135533981818373 3.30557856536046 ENSG00000074964
0.0177849674929763 2.19129812185128 0.0637257084487716 0.69589744094289 ENSG00000159423
0.198951469490714 0.573081576210724 3.31910869549368 0.731524974563517 ENSG00000169991
1.39607915208351 0.694385688290577 0.383731103030058 2.8813476079493 ENSG00000127481
0.110028135727337 0.591144976335857 0.187909669479606 1.98002871861283 ENSG00000127463
1.80684775705666 0.413238448657597 0.40231598638111 2.00750797946186 ENSG00000053372
0.770609181017909 0 0.00287398925215271 0 ENSG00000162482
0.917457464620121 0.267157211232081 0.107890772048483 0.181265349762887 ENSG00000053371
0.884909714490387 1.91816569414296 1.04644398413538 1.8989631707903 ENSG00000040487
0.132290970980691 0.224295607306894 1.90115841101225 2.02329664796297 ENSG00000077549
0.876098744277571 0 0 0.408093845006296 ENSG00000173436
0.391874680707853 0.259499599755231 0.744015409102883 1.31768351173964 ENSG00000158747
0.408576616969248 0.206082138817654 0.0550255003879088 0 ENSG00000158748
0.797308166704034 0.593667377340656 0.193698750767745 0.0562088978895808 ENSG00000162542
0.0742264300976103 0.16748798272822 1.08409005278657 1.38671071651809 ENSG00000169914
1.85669944475675 1.59135611658673 1.84565597425176 2.49770854030781 ENSG00000162545
0.972669354433062 0 0.661000804173402 0 ENSG00000090432
0.29290599090977 1.52222818969161 0.322723049541873 2.37355838232818 ENSG00000158828
0.411519265316686 1.26462849325467 0.385508947282282 1.150581966194 ENSG00000244038
0.540750818774833 0.00354028734866002 0.000702386961120294 1.68762866679926 ENSG00000189410
0.386847002958124 0 0.063469499394003 1.70792955845952 ENSG00000127483
0.672112158648944 0.0637133732807657 1.24343839980393 0 ENSG00000075151
0.612235281951416 0.634985665835124 1.37869300171866 1.44646397195335 ENSG00000117298
1.51543037450298 0.208044903302039 0.108930329775411 1.52942605400846 ENSG00000142794
0.0195728641481904 0.466373987909786 0.0692197272067194 1.22067742199238 ENSG00000162551
0.00933171591777493 0.088001970843527 2.17569306587496 0.920507185471033 ENSG00000076864
0.17197724750478 0.068158126089445 0.39040854354077 4.20332312295797 ENSG00000090686
0.356062692145033 0.0661003675281733 0.0372569194498767 0 ENSG00000187942
1.14672415905159 0.232205028917667 1.75267207107916 0.213747663505208 ENSG00000142798
0.562135190797538 0.352597563506299 1.43597010291025 0.346657933564003 ENSG00000070831
0.84889000170426 0.884409771442665 2.00120485048562 2.1806530763958 ENSG00000162552
1.1647112547741 0.370586903667656 0.462487101939815 1.18067950685517 ENSG00000184677
0.800827701158187 0.426851554148223 0.31164744600743 0.00103793517205619 ENSG00000133216
0.364041427346289 0.989103983690696 0.411646221921863 3.56197516959905 ENSG00000004487
1.28650917299731 1.43448206935813 2.3052256839075 2.31487087497118 ENSG00000169641
0.878062074954953 0.355421743118664 0.267911462240161 1.84888231469899 ENSG00000125944
0.780290213390447 0.0751137599811882 0.0398912264505362 2.7520155133347 ENSG00000125945
0.550462370203233 1.86080611911369 0.390661678444941 0.348118775708169 ENSG00000249087
0.289592053798989 0.790153980117416 1.41956285858877 2.57391000751813 ENSG00000204219
1.58082048487861 1.35782090298698 0.980422724124492 3.06862319123812 ENSG00000007968
0.30611893590886 0.238680330463094 0.816486023055765 2.62035211534245 ENSG00000117318
0 0.156149804736649 0.218675330021577 1.14471834469949 ENSG00000197880
0.0265486167798495 0.373471010728001 0.772951266590779 3.26834554965531 ENSG00000142676
0.382738418111101 1.75386364239461 0.296608895494882 2.81251136874089 ENSG00000011007
0.9153926898813 1.36247019574469 1.04280066760535 2.17293984584191 ENSG00000057757
0.583125259977818 0 0.0575176819775317 0.982336977700709 ENSG00000011009
0.362729112786663 1.87929198111586 1.87511541483473 0.213991173491571 ENSG00000117308
1.55856305135436 0.0976769067694895 0.894376056084159 0 ENSG00000117305
0.230008683622031 2.67248785011704 1.2986835472456 0.257540533921614 ENSG00000179163
0.0994625063736298 0.950288361098582 1.65115339033441 0 ENSG00000188822
0.129062132296545 0.108548430812017 0.84021140781886 0.641911949822792 ENSG00000189266
0 0.669852110610901 0 1.69977231959372 ENSG00000188529
2.01895793705376 0.877142530757604 0.3030825141767 0.246096409188629 ENSG00000185436
1.03447500231005 0.67754382227687 2.85820164886817 0.319044407238777 ENSG00000158055
3.07640586745837 0.560745751765557 1.23152378265389 0.547426831859686 ENSG00000001460
2.10030433561126 0.316475327650658 0.998464136109056 0 ENSG00000001461
2.44845223081236 1.01951318209607 2.67307698211257 0.785089631576754 ENSG00000117602
0 0.13292174306678 0.472497272776028 0 ENSG00000133226
0.60750557963342 0.876592232254021 1.59489696125228 1.31083016670035 ENSG00000169504
0.570184112670296 0.664073058212608 0.660568921783737 1.58131822873806 ENSG00000020633
0 0.0316493785314378 0.0399572269307051 2.83299269179338 ENSG00000117614
0 1.71427842240193 0.0170241131221006 0 ENSG00000117616
0.787893301767363 0 0 0.383537459947606 ENSG00000187010
0.767665000968352 0.125774447505681 0.354650905408213 0 ENSG00000183726
0.430224500052979 0.177233569497474 2.8080862695995 0.0796519961076074 ENSG00000188672
0.619820112881326 1.11821971350627 2.68149354470937 1.07851607178184 ENSG00000204178
2.14339748864917 0.558062826077987 0.907130070111916 0.525486211547649 ENSG00000157978
0 0.431607448414083 3.54720244904746 0.0848062288875437 ENSG00000117643
0 0.183035116815046 2.85595619898898 0 ENSG00000162430
1.2433940052131 0.691079549036064 0.0943582636803778 0.189977642477406 ENSG00000117640
0.218855658836382 2.77500561514513 0.529550846243097 1.42072289531905 ENSG00000127423
0.782221547451438 0.976141863126751 0.776522950003583 0.952025663918161 ENSG00000182749
0.786584872648996 0.636373141129507 0.170529923293851 0.23753659929778 ENSG00000117632
0.141569069187917 0.894119432535939 0.327890248779313 1.37791452307559 ENSG00000158006
0.924236906016786 0.123724427831238 0.082001316783243 1.80011109609937 ENSG00000175087
0.302364450225758 0.448932806176893 1.54120522467355 1.67262397584185 ENSG00000142675
1.18236990853255 0.98473107519847 0.784975684139705 2.66122053949603 ENSG00000130695
0.848703051610886 1.03272204255089 0.767889527759448 1.31421000349518 ENSG00000142669
0.149240142122646 0.295649665684518 0.0588769698325833 3.2520191085094 ENSG00000158062
0.270141919573111 1.42138807771418 0.362407047143241 2.96412571326713 ENSG00000169442
0.0241001193933502 1.17266117962499 1.03402085823578 0 ENSG00000117682
0.412319903920666 0.575647106239956 0.524116662780062 0.798313921419613 ENSG00000198830
0.277003194802323 1.04512683220875 0.110209972678609 0 ENSG00000117676
0.0681201152955335 0.0396171362933577 0.0993486336744926 4.39017004598571 ENSG00000117713
0.884362678635234 1.45518618651218 0.723090395287261 2.8689859242797 ENSG00000060642
0.238327842253768 2.06192016485151 0.561344322107034 2.05305034240843 ENSG00000204160
0.309441120606163 0.933038700088768 2.42462247858873 0.119554791354856 ENSG00000175793
0.460903988759023 0.65169497309924 0.250313287363642 2.6193955094421 ENSG00000142751
1.12081021524981 0 0.155407109464763 0 ENSG00000198746
1.220824728625 0.582516359020219 0.482437797362639 2.44047879255283 ENSG00000090273
0.554856091377105 0.468426353325869 1.72249396630434 0.839001250503398 ENSG00000253368
0.19782623780304 0.342554525463767 0.103698228340589 3.29751411532217 ENSG00000090020
1.98319541998554 0.358781766149645 0.270047702662332 1.84800574875594 ENSG00000142784
0.689886086850009 0.966849882660164 0.416540076857859 0.46285909829239 ENSG00000186501
0.596531744186845 0.772737145690389 2.14599286843176 0.682478326326955 ENSG00000142765
0.0478911807562052 0.5731059063179 0.607240782549649 1.7379635627463 ENSG00000142733
1.91047360011426 0.387427428213709 0.291437590317872 1.58582459550765 ENSG00000181773
0.212159239348053 0 0.0187618090876827 0.728961582062713 ENSG00000158195
1.64453257483259 0.211078505876399 0.0924468355291572 0.116111881293364 ENSG00000126705
1.01910941034023 1.96373695819605 2.09518570539224 0.94870995261966 ENSG00000000938
0.450293408882714 0.33237507193072 3.15043315684079 0.328848867909707 ENSG00000126709
0 1.59342230913184 0.662867864940546 0 ENSG00000009780
0.0398579529017902 0 0.124510325243572 0.79949501447032 ENSG00000117758
0.316530360504132 1.99286830659574 0.195803864157114 0.248428089175058 ENSG00000117751
0.177747786675731 1.57682611288411 0.628903475851002 0.219365235187866 ENSG00000130775
1.2366759963952 1.20064914267971 1.12167018379754 1.07765635384011 ENSG00000117748
0.030498925386004 1.25326781998098 1.24327787552094 0.0194372263665437 ENSG00000130768
0 0.966074480264972 0.108262112977347 1.47178841293727 ENSG00000158156
0 0.252575208173007 0.970748514751228 3.64522437141553 ENSG00000158161
0.0199316177676454 0.0133946173274057 1.34552759892975 3.65337145248963 ENSG00000169403
0.0903066978110094 2.48866581721691 0.0749529282890525 0.547700608434505 ENSG00000126698
0 2.05749002667902 0.0167003369152947 0.65468917422321 ENSG00000130770
0.488712746475218 1.80832251508761 0.219562658550893 0.462051013447934 ENSG00000130766
0.276912469716247 1.33276882516825 0.541364085653494 2.51963128039648 ENSG00000130772
0.13738096040503 0.433568138641884 0.961316238411165 2.7754796185986 ENSG00000204138
1.0999364378023 1.491289296044 1.137392372044 1.51531126049806 ENSG00000180198
0.473047071969924 0.895723193336873 0.414763521585852 1.41975723030109 ENSG00000180098
1.80074966412043 1.10823397035497 0.753305057276278 0.857665790333262 ENSG00000120656
0.0215847328818913 0.0872567470930484 2.98502858826736 0.338081003424554 ENSG00000188060
1.07084601105623 0.466587599701118 0.821478238782924 3.0422578415136 ENSG00000162419
0.603097313914815 0.444592886412676 0.464585260008973 1.47518610807148 ENSG00000198492
1.03804498883182 0.319630553449107 2.9369285961013 0.167781591367145 ENSG00000159023
0.879918187790075 0.770366727757894 2.10230548508597 0.480633702922202 ENSG00000116350
0.950504940137686 0.304366822728599 0.207981482587466 2.42192475731837 ENSG00000116353
1.83461366948881 0.282032637304491 0.139746270876371 0 ENSG00000060656
1.25356984462909 0.711038068667892 1.54472381974152 0.805722113888415 ENSG00000162510
0 0.221529423456596 0.152851084692232 2.78101303626931 ENSG00000162511
0.57422615942884 0.126952320761151 0.0610369474074054 0.338265256260166 ENSG00000162512
0.493562992943246 0.0718677068517649 0.0526423117265343 2.77306680277659 ENSG00000134644
1.18829914003368 0.710313927424177 0.59391910534492 0.671410279752841 ENSG00000060688
0.432661891613691 0.668294707977921 0.0224074935373472 0.113691437882797 ENSG00000121766
0.576743427346111 1.463878983723 0.520068601477745 2.86353348335412 ENSG00000121769
0.634951653237761 0.951717014412179 2.20813495832448 2.40959086230496 ENSG00000168528
0 0.285101755840373 2.19239392601658 1.69586939286086 ENSG00000142910
0 0.6470326792254 2.12865108196221 0.0196785483874323 ENSG00000162517
0 1.01817934499057 0.0989250663755767 0 ENSG00000084636
0.186294304443916 3.11626360722253 0.287809254184627 0.829339902856976 ENSG00000121753
0.400608982555459 2.66902798163522 0.467282106274457 0.401790849247227 ENSG00000184007
0 0.137444391568092 0 1.00504995331469 ENSG00000212673
0.371131184666108 1.3625233924978 0.46384392832532 1.74184118401144 ENSG00000121774
0.473617957719944 0.340738284481407 0.522903508534503 1.83393277547263 ENSG00000121775
0.0376402723328018 0 0.206146301159091 2.7926045025623 ENSG00000025800
0.282267199124627 1.22211930649573 0.244530181553865 0.924598261628316 ENSG00000084652
0 0.217608332837893 0.912011226002874 0 ENSG00000160050
0.00132487374210344 1.35758841633772 0.0296440250060828 0 ENSG00000160051
0 1.67433389618539 0.552837831267753 0.117114314887451 ENSG00000160055
0.844235686183278 1.6202744390788 0.0801431385336292 0.157085253617155 ENSG00000084623
0.516842790509943 0.145547773620142 0.553334349938385 3.42120633250598 ENSG00000183615
0.887251007231744 2.84976429435826 0.888192600509331 2.91957603013907 ENSG00000182866
1.7719042463835 0.900383544704946 0.905135279209607 3.34094514665127 ENSG00000116478
1.02113247451412 0.757773964636491 2.99444113446094 0.873008106528495 ENSG00000175130
0 0.742150819041205 0 0.149474309490256 ENSG00000225828
0 0.394368979709892 0 0.69861818615765 ENSG00000160058
0.0169984755414746 1.73907213454715 0.256652677591508 1.43378363040236 ENSG00000160062
0.65219455458998 0.64074860973848 0.47252783526432 1.95351954861109 ENSG00000176261
0.353182277630555 0.51644420339648 0.115708886614629 3.75063012907792 ENSG00000162521
0.401702541304359 1.63654386618274 0.429886750800339 0.919631473075745 ENSG00000162522
0.521062666665843 2.27764605448807 0.108349761811415 0.220042379533582 ENSG00000134684
0.629947712843374 0.984905598555967 1.96802556567777 3.10531375608319 ENSG00000116497
0 0.182353574413317 1.06223595523155 0 ENSG00000160097
0.45254505610463 0.40254704665972 0.420456921098455 0.584456412830767 ENSG00000121900
0.487011194625249 0.46133228387724 0.297017027957997 1.7568495021735 ENSG00000116514
0.788105154246535 0 0 0.293654446302097 ENSG00000004455
0.267434048220807 0.11507479734373 1.06163098517303 2.52080081724698 ENSG00000116525
0 0.242569620811576 0.872110465580292 0 ENSG00000160094
0.38245690270984 0.573162830137444 1.52465003174341 2.35417942505867 ENSG00000134686
0.357391521616846 0.00145717935115647 0.37677434118036 3.95453970527333 ENSG00000121903
1.14350923398928 0.180013640953796 0.894643489653377 0.0839218985173792 ENSG00000163866
0 0.778199396533405 0.275160787679185 2.45417701702033 ENSG00000116544
0.0867909390466857 0.257082513209703 0.125600195181843 4.19154574458262 ENSG00000163867
0 0.0688418159017889 0.221724979065314 0.0262466176172236 ENSG00000197056
0.0855107288225234 0.160183166761905 1.39844284604769 0.474225086405614 ENSG00000116560
1.40076448643331 1.52763459592763 0.738940232549338 0.129988466576033 ENSG00000146463
2.22689482701439 0.605210912318818 0.563288003654348 1.27810488701858 ENSG00000142687
0.00621808759149183 0.225659472670142 0.402861195409408 0.0565213122138829 ENSG00000020129
0.690124818962679 0.715770512343948 2.64364916932137 1.18284766460078 ENSG00000116819
1.49856617545817 0.272255308322321 0.111359626519716 0.193520989555595 ENSG00000126067
1.68565923484411 0.312872090483416 0.179587832808833 1.67320452549485 ENSG00000142686
0.348608776975739 0.518291603982155 0.481380088363481 1.07305296774543 ENSG00000092853
1.17201480600445 0.871221793642372 0.509940524787022 2.86952244785893 ENSG00000134698
1.50758702302782 0.377457766797434 0.646265877853056 0.0438211552533667 ENSG00000092847
1.8899126070375 0.529957042377231 0.455595955694005 0.504805172045596 ENSG00000126070
0.363715400048377 0 0.207435948785665 0 ENSG00000116863
1.89012913175866 0.646923686401399 0.491454145972437 0.601177254006774 ENSG00000054116
1.09525105627577 0 0.0112130173005889 0 ENSG00000116871
0.00866694998458112 0.623179651315565 0.0774690369289944 1.39472222223889 ENSG00000054118
0.366594873020708 0.412636798004636 1.66746125630318 0.77917938054437 ENSG00000214193
0.127955151565974 0.148899668971424 1.22138686641933 1.45183244858037 ENSG00000142694
0.698579826228491 0.817738826466799 0.417313885588684 3.04336882963919 ENSG00000116883
0.10024127688346 0.077226253419436 1.23351623570966 3.07149079990206 ENSG00000196182
1.06153448725988 1.04778516484107 0.963618579253196 1.53114939384805 ENSG00000181817
0.491722953754321 0.391673064750887 0.69089363444549 1.65712097523209 ENSG00000116885
0.411868103473336 2.91505801602057 0.510813792676795 0.219637985628167 ENSG00000116898
0.82596616028278 0 0 1.0036762434372 ENSG00000163874
0.329740706867317 0.162944678639458 0.0206893321334229 1.94761247875364 ENSG00000163875
0.133464104254394 0.157079497722203 0.116229900075592 4.8971269786346 ENSG00000163877
0.597399222996123 1.34901954634804 0.617141257043366 4.44507098133995 ENSG00000134697
0.835220372773004 0.599255391871522 0.357227290371239 2.54521051572378 ENSG00000169218
0.0426341941882478 0.762312716312522 0.0159193351576298 1.9974413369017 ENSG00000116922
0.879421729516697 0.945838802305986 0.499634816320647 3.22477872791512 ENSG00000134690
