FIN_GBR FIN_TSI FIN_YRI GBR_TSI GBR_YRI TSI_YRI
ENSG00000132906 0.745883220878583 0.0525149238374602 0.910402703050742 0.744741546527132 0.700479949658536 0.901023727254528
ENSG00000116138 0.450290175885688 0.61231401237618 0.894195615061035 0.812331044439379 0.803809767983766 0.93814551936619
ENSG00000116771 0.703128392033292 0.164576748485249 0.844545765831201 0.777557984124748 0.9309465904685 0.764812473785237
ENSG00000197312 0.588367167291128 0.435818776210997 0.935689261838118 0.0641268536805433 0.882918713895347 0.892425753916947
ENSG00000116786 0.227148241872368 0.305402023270451 0.730447196105679 0.0154192948958007 0.818612778627417 0.831224565612941
ENSG00000162461 0.641692294658848 0.000664265194133008 0.00457670182995362 0.619343341811912 0.6154288210385 0.00159715454108491
ENSG00000065526 0.0364935624965435 0.485131440177694 0.938760617293756 0.405677468110839 0.949147822790325 0.958367625350307
ENSG00000116809 0.37923231329541 0.256343269195913 0.0924381039554559 0.0320151043980281 0.501527895993186 0.407066097881742
ENSG00000173641 0.68004384494718 0.899068720604887 0.597788198853794 0.731549463680755 0.00940013037018478 0.696200053737077
ENSG00000186510 0.870523072512482 0.936859055667622 0.898346826646255 0.691951706339365 0.226798807213552 0.449963996094121
ENSG00000142627 0.00780928373922777 0.901128573891453 0.710267207557087 0.889452324056557 0.675756838447489 0.547385679513754
ENSG00000142632 0.598528435692998 0.0278859463535608 0.137405856370321 0.515918661903278 0.33980163358544 0.0537576728468203
ENSG00000204377 0.26248262937106 0.0845831755967803 0.653159562883127 0.0486551713733006 0.418192725140464 0.483654164586451
ENSG00000132881 0.692706967480411 0.563002666083381 0.905036509403897 0.0849383324312734 0.758481479775133 0.794984451237852
ENSG00000037637 0.862844354582913 0.834023726565983 0.293946541978016 0.0349903929337113 0.907986216358377 0.890595574010986
ENSG00000055070 0.210377908675545 0.368186453711385 0.947893941002694 0.0750304135076231 0.934311402028226 0.915027105823336
ENSG00000157191 0.300829724917874 0.634176838042916 0.368333863010985 0.30400026688102 0.00538378776710186 0.277308547992024
ENSG00000219481 0.025799528691779 0.787405969628461 0.534560012267341 0.786170172078914 0.415148225135008 0.879899739844689
ENSG00000058453 0.962813385909754 0.913995600944165 0.972115063898902 0.780297751767166 0.19196387613952 0.857988161702594
ENSG00000159363 0.92666618298689 0.940384091710311 0.977672048427691 0.209594245361562 0.907986663713328 0.868220801557877
ENSG00000117118 0.776756471024015 0.632037569260771 0.712190833972739 0.903485765815611 0.131645999686313 0.890394138079636
ENSG00000117115 0.944850975674285 0.903577472143645 0.151650831275056 0.243698568915681 0.911546062785259 0.84818554044084
ENSG00000159339 0.941478028345613 0.888752155866193 0.935071807978802 0.211553435030619 0.121796075817644 0.360840860800439
ENSG00000179051 0.458973573384464 0.649057036944942 0.920108173166442 0.176542583867387 0.859940621471576 0.790943662268792
ENSG00000074964 0.239194898210785 9.49609575468432e-05 0.937929979281532 0.184485803076091 0.947114507263517 0.923318309115144
ENSG00000159423 0.854052344937005 0.0542965638223158 0.362543819704128 0.802124430233387 0.897105941904638 0.462329285672695
ENSG00000169991 0.950137693027976 0.959630127465074 0.965773257192091 0.367921036340345 0.682877863434899 0.338447408581391
ENSG00000127481 0.299676326125715 0.559905778298301 0.926422361702208 0.779945903137559 0.910537033793573 0.956986114160538
ENSG00000127463 0.183644649304121 0.0841894430120221 0.794666386658314 0.336895629754671 0.839951013275847 0.686472193267291
ENSG00000053372 0.1988711504449 0.701399760089467 0.835146737901168 0.804077627033012 0.751260205180953 0.935528672357995
ENSG00000162482 0.346423462527529 0.661115082034191 2.32987884213514e-05 0.324651993938918 0.343601548281468 0.659706469270945
ENSG00000053371 0.153734490294403 0.28372592374121 0.143579050077164 0.531553040127556 0.00326671286696507 0.475226866548048
ENSG00000040487 0.691037766920019 0.694044680569551 0.900091936635076 0.885683574622316 0.946661375631193 0.640824155801741
ENSG00000077549 0.836373906878963 0.870323987624947 0.961259442085674 0.176427781011726 0.893996337671051 0.840844485090418
ENSG00000173436 0.0439164319968677 0.471284106535421 0.132945065088449 0.371690378325472 0.291643133703452 0.666276814220302
ENSG00000158747 0.945600318891429 0.954380289871345 0.774248805542929 0.314640173553562 0.970416445979414 0.972773656071842
ENSG00000158748 0.103482910826451 0.257569995672682 0.00517092694743609 0.298005586782444 0.111931224311706 0.154012066974302
ENSG00000162542 0.35658668945306 0.215964715762117 0.124307539884545 0.601495875064842 0.0488153590267718 0.385109669120996
ENSG00000169914 0.4603809669533 0.593311441207862 0.844138651179506 0.120272192013473 0.70677091140558 0.538807788613773
ENSG00000162545 0.619288577759337 0.956624456896725 0.974347811586085 0.938346200780802 0.970329112689551 0.828253428433842
ENSG00000090432 0.318036604044307 0.697289964205827 0.284462751729465 0.445697335623348 0.000185399866366159 0.425462223857857
ENSG00000158828 0.614455217806144 0.139607242394221 0.873613725655943 0.719962484618425 0.944760052796414 0.809922708411897
ENSG00000244038 0.932146810510533 0.826777462888558 0.645791480698925 0.684787513556847 0.963094396372725 0.926133066331907
ENSG00000189410 7.0792970674073e-05 0.259983624331724 0.688009102196422 0.265620145120749 0.686311239070328 0.804817263610713
ENSG00000127483 0.251545562356323 0.501676409763897 0.709263142588899 0.171073352699883 0.820941781388791 0.860005803161945
ENSG00000075151 0.608034996738286 0.775402162294216 0.473763219669004 0.352164682742911 0.00100920183803735 0.274265421864621
ENSG00000117298 0.552048551774585 0.802675026278935 0.888040433908857 0.553636846464372 0.818200204966287 0.567503990290501
ENSG00000142794 0.308153962003256 0.815049671917962 0.674622332389893 0.697151865396208 0.833179849962003 0.933178115865957
ENSG00000162551 0.220160825800675 0.00320148280162248 0.568259560207216 0.238302301068753 0.665337857456874 0.51986402697879
ENSG00000076864 0.862883518206866 0.820233569902164 0.913471473525731 0.0486284578954231 0.514825196471982 0.563261127162668
ENSG00000090686 0.164791435667572 0.371939692814687 0.979972495259429 0.119494019383408 0.977817380752058 0.971854702257726
ENSG00000187942 0.00151994640237635 0.179406208594875 0.000876657697259585 0.208001470020984 7.65800953135772e-06 0.109677866436455
ENSG00000142798 0.690076261054696 0.862732732492036 0.754452074448744 0.597637936166715 0.0770601589231261 0.489877159013148
ENSG00000070831 0.431760962099359 0.756805378128659 0.712042143839277 0.427935307117091 0.326825739780679 0.022168214584097
ENSG00000162552 0.853694999950249 0.93124927625449 0.969919117505363 0.699668021876312 0.944176730759977 0.872052561971258
ENSG00000184677 0.363158431791648 0.278994975718076 0.675930715985791 0.645560351940443 0.243626563999836 0.813292364240176
ENSG00000133216 0.116699024517193 0.54730207987859 0.155081193036432 0.546824263145458 0.265697415541603 0.14782535679736
ENSG00000004487 0.398275257115322 0.235385086174443 0.963083799546659 0.589286777351975 0.972015405603801 0.933408386739092
ENSG00000169641 0.964945861756501 0.859997889735675 0.980488534464595 0.876507969547327 0.879180257467938 0.959849914060595
ENSG00000125944 0.259692629668745 0.191385801262753 0.785049523228921 0.548855484382083 0.618727428464174 0.866181937669246
ENSG00000125945 0.0255351493533395 0.468534663693898 0.884473818954703 0.403399038243571 0.907234097405116 0.939549264515265
ENSG00000249087 0.609262630908465 0.455518849175422 0.353458235192049 0.83536511193114 0.809488208320848 0.0312943102330198
ENSG00000204219 0.858297399917724 0.597120228844942 0.963796279489635 0.492891839211066 0.90801808264347 0.923710122828499
ENSG00000007968 0.320355926648392 0.839335681228571 0.965719802551216 0.899447789702836 0.973306438500765 0.902890251728718
ENSG00000117318 0.813663283408818 0.844941213687668 0.937672384651923 0.265856282918532 0.970823002743942 0.968864185412921
ENSG00000197880 0.804614677624815 0.779513131702158 0.592621410389381 0.0609938476756987 0.92200356027363 0.901375342934346
ENSG00000142676 0.656043523811188 0.402617742354081 0.965457735738716 0.197384751645982 0.951550387065003 0.9526854675884
ENSG00000011007 0.802355933531218 0.0506566388837669 0.914534766616884 0.788820273369181 0.963616497817048 0.93254676393604
ENSG00000057757 0.83921981983599 0.0408817885359614 0.92284468547152 0.814053965578123 0.680214385465014 0.915430202884966
ENSG00000011009 0.0166871091194031 0.225054986426226 0.477643923195235 0.281453173363309 0.377823625091011 0.648649661484617
ENSG00000117308 0.939472491902004 0.713674010411847 0.779679759145746 0.807920130854719 0.676347592564379 0.143691741744579
ENSG00000117305 0.567909282345681 0.851794298133643 0.404459623603557 0.679465232447178 0.066705599022342 0.720876698777099
ENSG00000179163 0.966028803018264 0.780878735179157 0.651621730718718 0.895939423202596 0.941180209373644 0.279664322961776
ENSG00000188822 0.926726134227674 0.861848619364281 0.655816171681638 0.481454112058061 0.696352360402731 0.33064937024048
ENSG00000189266 0.307680330944474 0.494822936299764 0.62978617426029 0.118249452717064 0.407842445892217 0.22516302903919
ENSG00000188529 0.299272265808918 0.00010569314638471 0.679124998747173 0.321196896537899 0.836457608152501 0.687992070104646
ENSG00000185436 0.893934807358682 0.96757660329976 0.267890147967761 0.895306664272885 0.896370606437043 0.962849935003841
ENSG00000158055 0.893562114068762 0.946873395763196 0.919937939881605 0.694195903490537 0.338685416666815 0.334790412846597
ENSG00000001460 0.451807784092749 0.965073203850245 0.711134479380208 0.948696231501334 0.392825462292047 0.885944835951458
ENSG00000001461 0.738499884381775 0.9336882918433 0.419060468087377 0.836195839853398 0.237933233400867 0.858384540337822
ENSG00000117602 0.891290429355488 0.981889349428098 0.93894751091351 0.939524829496392 0.597461162531113 0.833240303310661
ENSG00000133226 0.65561074209885 0.587296801330952 0.161112591010387 0.0192089584358048 0.444055701862455 0.346444278021665
ENSG00000169504 0.455089430798063 0.810347863710774 0.896257648472681 0.630381466560514 0.807760594952742 0.211292397962465
ENSG00000020633 0.581670076256547 0.00208273187963548 0.807896872668089 0.549125620136481 0.469479027154847 0.792609938334172
ENSG00000117614 0.004681665693912 0.0223469342939145 0.892985881516759 0.00751948438624097 0.894299651311101 0.88029340013935
ENSG00000117616 0.717686913698242 0.00273474028421971 0.000386736822803236 0.679996439213799 0.702017988305305 0.00105019423529165
ENSG00000187010 0.02637212171697 0.278754907252719 0.185191892027504 0.358602002312321 0.0697890961146416 0.561605078055801
ENSG00000183726 0.806420859424643 0.888026091047273 0.125229858482023 0.419198887409967 0.697700153531423 0.836347194864209
ENSG00000188672 0.879777610807743 0.913758880495617 0.894473912769642 0.294721471111671 0.0590573439523478 0.136209207583061
ENSG00000204178 0.898521812742359 0.943321814785827 0.954492540740902 0.700875831617272 0.838200845956895 0.391698647557141
ENSG00000157978 0.0688986929095755 0.908418751539551 0.614617270932758 0.874225517602121 0.489127359263089 0.585540986225127
ENSG00000117643 0.968974974712247 0.956616719164675 0.948438519407831 0.182838688176011 0.39688016374687 0.0970431776270482
ENSG00000162430 0.923984139136087 0.894649403611272 0.873647028168923 0.0767725263470313 0.043157212110584 0.00181963324696335
ENSG00000117640 0.172123667171668 0.611778650246616 0.141217813974696 0.747487496841264 0.448971545936166 0.460401972212153
ENSG00000127423 0.890338900634173 0.186700702985181 0.75095297495086 0.904592055873937 0.957301366890628 0.530664296261342
ENSG00000182749 0.034274419040474 0.650421925174091 0.698453355806762 0.706009140852491 0.74460728740857 0.0250737921841244
ENSG00000117632 0.0775452924293941 0.453206635044298 0.201248353499572 0.611603441711396 0.419533646376005 0.184184297887821
ENSG00000158006 0.870492927793354 0.707576667226873 0.692582703543034 0.476034486586196 0.945081164410646 0.902186407330746
ENSG00000175087 0.0130663657835658 0.410370828134771 0.735707148380976 0.480766454407021 0.713783787087068 0.854440918645199
ENSG00000142675 0.824470245325829 0.635409993251068 0.92270278138394 0.35892259824758 0.711112693419075 0.82202922587312
ENSG00000130695 0.0323195535550138 0.748856298013081 0.938235002423941 0.794512041325321 0.94779617298705 0.789187036800367
ENSG00000142669 0.0368145933792711 0.66291157688333 0.778302270298414 0.73554945994451 0.822066954539287 0.214593809292953
ENSG00000158062 0.0914196138252234 0.0433862805062714 0.929601449097968 0.218847110568415 0.937037684090097 0.923901638646995
ENSG00000169442 0.64978320525919 0.0587174732793679 0.930655816936007 0.688850526900253 0.959157036120733 0.905177099220827
