FIN_GBR FIN_TSI FIN_YRI GBR_TSI GBR_YRI TSI_YRI
ENSG00000179840 0.174646672804019 0.805533336111023 0.95510024560275 0.881592058754843 0.972414747982132 0.838478743795231
ENSG00000171603 0.142001250949044 0.00849805524653064 0.987619002681697 0.185389447936656 0.988206295897001 0.98640146157697
ENSG00000178585 0.139325685310372 0.886772376097738 0.974528220961329 0.915483072221147 0.978587307772181 0.9270146626392
ENSG00000162441 0.714531771762143 0.518529840019146 0.99593982962773 0.263275377678785 0.995760112357181 0.996145669929322
ENSG00000173614 0.0059378853122011 0.313103951484308 0.627667346375039 0.21689166352513 0.534615232539475 0.238002680776177
ENSG00000130939 0.835565375317316 0.0198324513125863 0.771238348089966 0.829512686984624 0.938910923926746 0.704566007334033
ENSG00000054523 0.898574828795071 0.943688946690068 0.986279893446415 0.665579253815992 0.975705235434603 0.958081932545822
ENSG00000142657 0.914224164332846 0.0879992994754183 0.795585993856689 0.90508760436083 0.967680272484678 0.850835822533013
ENSG00000175279 0.742439668332907 0.813734427700212 0.535241325401636 0.0905710248264237 0.8874612585227 0.91503824318556
ENSG00000160049 0.770085391137575 0.000121910057911626 0.434991290487029 0.76224134922634 0.881459651354451 0.433037759111143
ENSG00000142655 0.68672019917007 0.274448217538816 0.303317050925369 0.789694020353716 0.782075149219685 0.00650639875617993
ENSG00000130940 0.635824442528523 0.500041501370933 0.347406552189767 0.0979519918761686 0.237446866978731 0.0547541587983094
ENSG00000175262 0.907518236665084 0.90789479003912 0.987061956636555 0.964601247318136 0.991101089758457 0.959866592514899
ENSG00000120948 0.470624962292617 0.728339725162569 0.927940206849888 0.321438832223329 0.95629126809451 0.968341654586563
ENSG00000009724 0.353883652122901 0.0783485745098264 0.812990703521276 0.523660965374296 0.899331163665848 0.763603155364178
ENSG00000116649 0.858962671308527 0.188041901986451 0.931667916936407 0.886672011157034 0.555871002308776 0.93972686776306
ENSG00000171824 0.49389822400812 0.268225654300696 0.857801063089252 0.704896093090409 0.684806697907089 0.896182678036066
ENSG00000198793 0.147764754256501 0.00216433102337011 0.868617254763243 0.1059835855454 0.895717592148947 0.854422596124223
ENSG00000120942 0.65323114037858 0.569072484290036 0.476653805420116 0.863967807512183 0.849862534930201 0.0516967995263071
ENSG00000116661 0.0566708356922435 0.943875245004155 0.757924535451064 0.950465004760882 0.75997398008459 0.861200348685652
ENSG00000132879 0.182397682150637 0.495842522485121 0.688205807079565 0.1926308051502 0.765600186156669 0.836249859707045
ENSG00000116663 0.91457776655005 0.96931358537688 0.973394920582014 0.869209102662949 0.917701444218723 0.500112339306474
ENSG00000116670 0.919326883014383 0.854522879285855 0.259068289666664 0.97066681885687 0.933558617457451 0.741624323826674
ENSG00000162490 0.127315888682548 0.839266337258204 0.68702722038145 0.87407251724582 0.5847314860361 0.918959358445864
ENSG00000177674 0.978991633103887 0.978983291883652 0.967325406787662 0.0883135217054281 0.544091435311678 0.643861795655346
ENSG00000177000 0.760111797193336 0.685399659728884 0.990483530018255 0.0419831907468876 0.988937843927743 0.987941165208193
ENSG00000011021 0.901543129548259 0.463325908098675 0.976543680649062 0.807619374436732 0.935007873903459 0.968375122760422
ENSG00000116685 0.661998104330876 0.0010951992654827 0.714797538698802 0.662299277430972 0.890469846011153 0.730195571306283
ENSG00000083444 0.615174961999878 0.0449217976525542 0.349431960229459 0.497385474214273 0.801090258452334 0.460048082890608
ENSG00000116688 0.771901088193997 0.740218998544319 0.533604382795406 0.0026034461279753 0.87983455759604 0.864573273171605
ENSG00000116691 0.582000955410799 0.653289586421016 0.967857709334297 0.0198379905610279 0.940354744081581 0.939528750288632
ENSG00000120949 0.957495274833316 0.923734669830239 0.976210361161321 0.549025356867858 0.747883064338916 0.883339216756818
ENSG00000028137 0.175714292529612 0.569898110171165 0.955471411798799 0.334782387187449 0.959589223349815 0.963558233661504
ENSG00000048707 0.0506749121108499 0.411502090175704 0.98068209428602 0.537311118166277 0.980316486483692 0.983021644261207
ENSG00000162496 0.973005335518623 0.930275782401203 0.954812226532613 0.825161155181987 0.156427524309649 0.655366139693937
ENSG00000179172 0.876217058677984 0.406214584922279 0.149199380476488 0.924530669773053 0.892297885383564 0.105460863543737
ENSG00000116731 0.892873405466134 0.827754807532795 0.850069819789235 0.185546027195718 0.962012879020863 0.947760100450561
ENSG00000189337 0.505463219971381 0.786014722478835 0.962061622721104 0.883292737835713 0.972269438752998 0.859477247636472
ENSG00000171729 0.943658892742687 0.104297325458571 0.790194164183236 0.93832245360441 0.973649064547566 0.845180270077343
ENSG00000142621 0.132431240283494 0.716395907977326 0.358852955062953 0.765672706410166 0.24847014673059 0.502392500236807
ENSG00000142634 0.484277320506185 0.859054570219835 0.962945053614937 0.680222983496161 0.940095585130128 0.856096174467121
ENSG00000132906 0.854448008845897 0.0997894141890003 0.953100308743189 0.853698415114288 0.823861463111277 0.947935277542057
ENSG00000116138 0.620965629324072 0.759546847172493 0.944142841374091 0.896448854564165 0.891235630553477 0.96808573968479
ENSG00000116771 0.82569041221121 0.282637874574281 0.915722213539794 0.874860894630799 0.964238570930775 0.866735117918606
ENSG00000197312 0.740845289939549 0.607066551060275 0.966776310934942 0.12052482926964 0.937819256221403 0.943155367728221
ENSG00000116786 0.370205056115776 0.467904933233244 0.844229396597052 0.0303703011619117 0.900260669283604 0.907834660174206
ENSG00000162461 0.781744906456048 0.00132764847759231 0.00911170211615822 0.764931470455077 0.761938641954974 0.00318921541229158
ENSG00000065526 0.0704173452050074 0.65331785060001 0.968413128387286 0.577198507216666 0.973910558955515 0.978741287329928
ENSG00000116809 0.549917964710828 0.40807838984958 0.169232661549903 0.0620438678883532 0.668023414458711 0.578602666206736
ENSG00000173641 0.809554877978272 0.946852223776839 0.748269638344593 0.844965135590987 0.0186251816051131 0.820893799883104
ENSG00000186510 0.930780363316447 0.967400341213463 0.946451737940146 0.817933164104834 0.369740834242713 0.620655405660035
ENSG00000142627 0.0154975427697061 0.947993298577294 0.830592090427342 0.941492212036289 0.806509420631153 0.707497409030906
ENSG00000142632 0.74884928203798 0.0542588337791495 0.241612711242422 0.68066800003046 0.507241706633985 0.102030427359241
ENSG00000204377 0.415819787559093 0.155973608110303 0.790195426440276 0.0927953682039877 0.589754435666061 0.651976958149494
ENSG00000132881 0.8184605850728 0.720411651624587 0.950151353988581 0.156577254010248 0.862655067452998 0.885784220236133
ENSG00000037637 0.926372997787141 0.909501566948215 0.454341091292178 0.0676149134766942 0.951774398131008 0.942132295508919
ENSG00000055070 0.34762351025681 0.538210932746236 0.973250053352246 0.139587517831822 0.966040319101208 0.955628359557798
ENSG00000157191 0.462519758205658 0.776142242723748 0.538368409885692 0.466257982612449 0.010709915621494 0.434207613231687
ENSG00000219481 0.0503013073610624 0.881060019948501 0.696694828477276 0.880285858949144 0.586720483072226 0.936113475836093
ENSG00000058453 0.981054432195544 0.95506551895239 0.985860390901346 0.876592413816873 0.322096801727322 0.923566876676291
ENSG00000159363 0.961937455662703 0.969276233223938 0.988709982734468 0.346552980332528 0.951774643902597 0.929462728210587
ENSG00000117118 0.874353332819257 0.774538014522609 0.831905906563308 0.949296056782944 0.232662864045478 0.94201957162663
ENSG00000117115 0.971643573201492 0.949346675264143 0.263362517799176 0.391893301168867 0.953726494518339 0.917857565575939
ENSG00000159339 0.969857000285368 0.941099818846911 0.966446623968432 0.349226751233258 0.217144770681909 0.530320438185835
ENSG00000179051 0.629173251328681 0.78718567327106 0.958392017725851 0.300104027322288 0.924696854882598 0.883270288096962
ENSG00000074964 0.386048875049675 0.000189903881639244 0.967970968310486 0.311503612110815 0.972839043343779 0.960130525185852
ENSG00000159423 0.921281804442283 0.10300055161987 0.532157299400254 0.890198719662778 0.945762618827676 0.632318986157781
ENSG00000169991 0.97443139161389 0.979399238678195 0.982588661900509 0.537927302185013 0.811559624465066 0.505731351731046
ENSG00000127481 0.461155320138882 0.717871279262908 0.961806071316169 0.876370345596152 0.95317391674487 0.978020341826537
ENSG00000127463 0.310303686857518 0.155303934297926 0.885586750346387 0.503996904854111 0.913014539208192 0.814092513363475
ENSG00000053372 0.3317640104545 0.824497306914613 0.910168893476403 0.891400253497294 0.857965256057797 0.966690585077481
ENSG00000162482 0.514583223137269 0.795989500287474 4.65964912009132e-05 0.490169486664266 0.5114634598642 0.794967642152691
ENSG00000053371 0.266498906962855 0.442035045789738 0.251104722611832 0.694135986414529 0.00651215240188725 0.644276317526746
ENSG00000040487 0.817294303460347 0.819393595139661 0.947419353012016 0.939376665885961 0.972599947255073 0.781100343429087
ENSG00000077549 0.910897180302932 0.930666551232269 0.980247101896357 0.299938141311145 0.944031749047997 0.913542118197038
ENSG00000173436 0.0841378306745524 0.640643237348904 0.234689340525209 0.541945010621454 0.451584692541571 0.799719240565766
ENSG00000158747 0.972039642170923 0.976657710699867 0.872762380477979 0.478671167796535 0.984986141340349 0.98619895199616
ENSG00000158748 0.187556888849231 0.409631267538163 0.0102886520268537 0.459174582632043 0.201327603478339 0.266915869221551
ENSG00000162542 0.525711614636033 0.355215431768115 0.221127290309394 0.751167560816213 0.0930866593564554 0.556071014023591
ENSG00000169914 0.63049433999919 0.744752627594368 0.915482846845163 0.214719588455207 0.828196574809834 0.70029251554433
ENSG00000162545 0.764889700656404 0.977831441822991 0.987007259681714 0.968192576127854 0.984941151648545 0.906059756872283
ENSG00000090432 0.48259145924845 0.82165095995497 0.442928767449972 0.616584570837816 0.000370730999254598 0.596946333248159
ENSG00000158828 0.761192024441677 0.245009398327301 0.93254411375546 0.837183939832442 0.97159549471198 0.894980437172986
ENSG00000244038 0.964881970086146 0.905175895460448 0.784779224187835 0.812906681758526 0.981200290879814 0.961650139879088
ENSG00000189410 0.00014157591876828 0.412677782966608 0.815172265719647 0.419747024642069 0.813979321455148 0.891854571471239
ENSG00000127483 0.401975876743521 0.668155145145783 0.829905150256301 0.292165050644313 0.901667246893173 0.924734537601942
ENSG00000075151 0.756245974710271 0.873494669277887 0.642929899927082 0.520890224744716 0.00201636875302299 0.430468279462987
ENSG00000117298 0.711380518532596 0.890537689353593 0.94070065233754 0.712697883967273 0.900011123892111 0.724086182626339
ENSG00000142794 0.471127972630012 0.898101781486453 0.805700866806337 0.82155507660884 0.908999572496144 0.965434181369206
ENSG00000162551 0.36087181483835 0.00638253203669866 0.724700903633747 0.384885501485509 0.799042493963246 0.684092810607781
ENSG00000076864 0.926395568776562 0.901239910597024 0.954779296335768 0.0927467827699803 0.679715649925822 0.720623211791867
ENSG00000090686 0.282954408182312 0.542209974334384 0.989884958104962 0.213478620366767 0.988784293502615 0.985726484963599
ENSG00000187942 0.00303527934283535 0.304231412871086 0.00175177968337584 0.344372875667728 1.53159017733937e-05 0.19767514474929
ENSG00000142798 0.816621447157718 0.926308661938676 0.860042956358093 0.748151909312638 0.143093509280248 0.657607449110273
ENSG00000070831 0.603118779640811 0.861569969617015 0.831804458087127 0.599376323260841 0.492643050224067 0.0433748854010626
ENSG00000162552 0.92107385516297 0.964400906402488 0.984729889553673 0.823299624245361 0.971286936852597 0.93165392861939
ENSG00000184677 0.532819110856155 0.436272199679968 0.806633245084007 0.784608539187517 0.391800193164526 0.897033903940769
ENSG00000133216 0.209007121802847 0.707427576031611 0.268519986250942 0.707028298138398 0.419843498578858 0.257574649178024
ENSG00000004487 0.569666458858715 0.381071600764339 0.981194791347233 0.741573875463594 0.985809140072296 0.965557399193234
ENSG00000169641 0.982160252388753 0.924729962847312 0.990148155267822 0.934190511068033 0.935706145245024 0.979513693547983
ENSG00000125944 0.412311104395419 0.321282662693986 0.879582905698738 0.708723944766286 0.764461536370226 0.928293131752264
ENSG00000125945 0.0497986819260967 0.638098201257794 0.938695788774939 0.574888577305064 0.951361029712558 0.9688325856988
ENSG00000249087 0.75719477878452 0.625919546742362 0.522303867236649 0.910298562940627 0.894715096344319 0.0606893879322361
ENSG00000204219 0.923746005301116 0.747746122127308 0.981564421478701 0.660318217656732 0.951791904807792 0.96034232171148
ENSG00000007968 0.485256922293048 0.912650898685272 0.982560995008396 0.947062398428495 0.986472672982552 0.948967236453568
ENSG00000117318 0.897259475727513 0.915954619495761 0.967833770124523 0.42004181123244 0.98519552632812 0.984185900267901
ENSG00000197880 0.891730171100932 0.876097082752663 0.744208769922904 0.114974931870372 0.959419201223922 0.948129832738101
ENSG00000142676 0.792302272710057 0.574094751829316 0.98242533348177 0.329693110547211 0.975173783236075 0.975769506560606
ENSG00000011007 0.890341267897317 0.0964285324225148 0.955359790340011 0.881944692949466 0.981471177175686 0.965096194657366
ENSG00000057757 0.912582401282329 0.0785522217531793 0.959874390733976 0.8974969664904 0.809675707277984 0.955848144720879
ENSG00000011009 0.0328264398549453 0.367420220185813 0.646493943090681 0.43927188166323 0.548435399438087 0.786885991169895
ENSG00000117308 0.968791767683883 0.832916886263951 0.876202311274244 0.893756440969285 0.806930013279337 0.251277046952167
ENSG00000117305 0.724415996180667 0.919966433628331 0.575964757983994 0.809144743600459 0.125068433283709 0.83780168479168
ENSG00000179163 0.982720905751949 0.876958907705302 0.78906897214916 0.94511397594042 0.969698954098994 0.437090130503122
ENSG00000188822 0.96196975560219 0.925798811354013 0.792136449562025 0.649975059152142 0.820999665703191 0.496974451174503
ENSG00000189266 0.470574227758326 0.662048894599694 0.772845155035299 0.211490293922787 0.579386488995575 0.367564191380749
ENSG00000188529 0.460676755264369 0.000211363953048189 0.808903445846951 0.486221088438176 0.910946818961956 0.815160310631073
ENSG00000185436 0.943997442663172 0.983521151529316 0.422576275077378 0.944761796230332 0.945353828407171 0.981073405391999
ENSG00000158055 0.9437895989044 0.972711834086172 0.958299662475897 0.81949897536677 0.505997021331727 0.501637425058541
ENSG00000001460 0.622407165801345 0.982226211175583 0.831184793421717 0.97367277276503 0.564069903842237 0.939523594818721
ENSG00000001461 0.849582897319998 0.965707136751866 0.590616788377158 0.910791563409881 0.384403983964812 0.923796471296283
ENSG00000117602 0.94252095344153 0.990861926485892 0.96851256223139 0.968819594581158 0.748013380913073 0.90903554957406
ENSG00000133226 0.791986576829913 0.739996200885054 0.277514157124398 0.0376938571365877 0.615011874250749 0.514606187091079
ENSG00000169504 0.62551403531048 0.895239948028284 0.945291004304781 0.773293219396537 0.893658814345224 0.348871004751426
ENSG00000020633 0.735513790123952 0.00415680624638414 0.893742209394717 0.708949116841928 0.638973430010547 0.884308316477063
ENSG00000117614 0.00931969966960326 0.0437169292425148 0.943468084190097 0.0149267274782714 0.944200829781212 0.936336212289115
ENSG00000117616 0.835643455131222 0.00545456375321066 0.000773174630506398 0.809521286285609 0.824924287673719 0.00209818496882447
ENSG00000187010 0.0513890063047568 0.435978631513675 0.312509549336684 0.52789853349544 0.130472625619588 0.719266459808134
ENSG00000183726 0.892838294262715 0.940692605105571 0.222585381178852 0.590754250343309 0.82193566641332 0.91088133791176
ENSG00000188672 0.93604435519338 0.954936266849851 0.94429794650691 0.455266213911812 0.111528132616405 0.239760788196401
ENSG00000204178 0.946548843117552 0.970834380192238 0.976716483531911 0.824135211505529 0.911979610716108 0.562907276291017
ENSG00000157978 0.128915290787813 0.952011974108634 0.761316358987906 0.932892556836599 0.656931532713413 0.738600882994755
ENSG00000117643 0.984243057587724 0.977827399505282 0.973537024607869 0.309152363722489 0.568237954904182 0.176917699514721
ENSG00000162430 0.960490391101641 0.944395730319327 0.932563086893395 0.14259748362541 0.0827434476981 0.00363265639158179
ENSG00000117640 0.293695404320267 0.759134823076368 0.24748617178145 0.855499679617065 0.619710645382052 0.630514037877882
ENSG00000127423 0.941988656463115 0.314655081126235 0.857764869409968 0.949906362450785 0.978184946972574 0.693377767492837
ENSG00000182749 0.0662772247084508 0.788188662854176 0.822458095088515 0.827673338842369 0.85361019959352 0.0489209506189787
ENSG00000117632 0.143929527555289 0.623733231207664 0.335065355824679 0.758999920057159 0.591086583184629 0.31107370401101
ENSG00000158006 0.930763131855608 0.828749514803323 0.818373840277666 0.645018108875192 0.97176527304145 0.948578334756102
ENSG00000175087 0.0257956758310883 0.581933233371666 0.84773188733736 0.649348116951428 0.832991643946278 0.921507835654779
ENSG00000142675 0.903791385404138 0.777065073435099 0.959797624799595 0.528245830499007 0.831169912015741 0.902322766506889
ENSG00000130695 0.0626154051692898 0.856395461266744 0.968133380369864 0.885490900065002 0.973198516489078 0.882173881844889
ENSG00000142669 0.0710148055676608 0.797290230098434 0.875331807531021 0.847627194638437 0.902345495582678 0.353358970959804
ENSG00000158062 0.167524227468874 0.0831643683971378 0.963516532942623 0.359105106244793 0.967495564785835 0.960445814991601
ENSG00000169442 0.787719505432964 0.110921893255414 0.964082576264659 0.815762574518163 0.979152787078192 0.95022882606664
ENSG00000117682 0.894404408989829 0.658612271116892 0.620509351725134 0.697828728750536 0.67508155974972 0.000461102012850119
