FIN_GBR FIN_TSI FIN_YRI GBR_TSI GBR_YRI TSI_YRI
ENSG00000057757 0.0383483582337771 0 0.0980660657317755 0.0350764691321591 0.0187268471164073 0.0913929359234265
ENSG00000011009 0 0.0170341428790331 0.00642871958621716 0.00216661907446412 0.00181275947232646 0.0166053272216875
ENSG00000117308 0.136177108623454 0.0247219596134894 0.0462498725935649 0.0430082854511848 0.0262581064209611 0
ENSG00000117305 0.0156900508943625 0.0528104754295883 0.00224117598036444 0.0272549746685002 0 0.0299019733440918
ENSG00000179163 0.257671427439404 0.0441741189916111 0.017612243244214 0.0928448344380219 0.166919719469547 0.00191860505552207
ENSG00000188822 0.128909935782318 0.0573186971370438 0.0169611003419011 0.0195264266719998 0.0621844760948563 0.0181299317696372
ENSG00000189266 0.0110954877337129 0.00732665649409127 0.0280815757780912 0 0.0138956691901435 0.00812702344663033
ENSG00000188529 0.00535911561161323 0 0.0130024893573872 0.00389351387756808 0.0409977525988744 0.00984668997532594
ENSG00000185436 0.0918315455034507 0.244341431940814 0.0248499525904803 0.0721914330592852 0.105521404534233 0.21442917077202
ENSG00000158055 0.0694861075655698 0.166834317500336 0.102659257082175 0.0230794094071216 0.00123505903053114 0.00521551178294848
ENSG00000001460 0 0.211039550641167 0.0414555171560078 0.154760846105285 0.0199576887440666 0.0757668602166471
ENSG00000001461 0.0325823887688945 0.138209933202851 0.0285440974511312 0.0470032551957483 0.00235897999847776 0.0475261622361261
ENSG00000117602 0.0920702043405445 0.368315354916649 0.173885848995152 0.14658608866797 0.0224309185241442 0.0561154669398662
ENSG00000133226 0.00979254314358428 0.00572822656968492 0 0 0 0
ENSG00000169504 0.00589831058100435 0.0416100920234133 0.0995081015755172 0.00877695723762897 0.0411579534227169 0.0027541736835839
ENSG00000020633 0.0047701833194458 0 0.0404219165391631 0.00832634666459863 0.00909453854306182 0.0471933009966825
ENSG00000117614 0 0 0.0860031129704017 0 0.0944247612136475 0.0802805564369974
ENSG00000117616 0.0249931710390713 0 0 0.0228136026707653 0.02821308312514 0
ENSG00000187010 0.00578937315783303 0 0.000254660511301656 0 0.00327738224305869 0.00996056563941091
ENSG00000183726 0.0265785096998454 0.0735964550474917 0 0.00546539542446819 0.014407912555099 0.0466855588520169
ENSG00000188672 0.0683322919564816 0.0931483310927858 0.0756193513662403 0 0 0
ENSG00000204178 0.0933542973992978 0.168469982279833 0.204050792727681 0.0279258818727154 0.0715245754351435 0.00534266138438717
ENSG00000157978 0 0.101101349977058 0.0342227444972973 0.0736856426180924 0.0147843648815526 0.04062875742693
ENSG00000117643 0.256554001483114 0.214212733039744 0.180960012210365 0 0.00761985477376561 0
ENSG00000162430 0.109778609728025 0.0876038371488199 0.0937688663050055 0 0.0143789874417125 0.00387336687776046
ENSG00000117640 0 0.0154780665097449 0 0.03574057315693 0 0.015629704528079
ENSG00000127423 0.069759674579141 0 0.0192377858144147 0.0918657249169268 0.176233296574353 0.00728109241718184
ENSG00000182749 0 0.0184837802395951 0.0122084498071865 0.0205322177169131 0.0152542089689038 0
ENSG00000117632 0 0 0 0.00786434283961715 0.000995458111604081 0
ENSG00000158006 0.0727050432323306 0.0265232060256049 0.0226344221643708 0.00434097857856974 0.180967559889319 0.10884318527131
ENSG00000175087 0 0.00489258509277784 0.0475760216197743 0.00184667803280275 0.0468689858320145 0.0856423687734448
ENSG00000142675 0.044508921837977 0.0156489890472794 0.1374800722766 0 0.0405328308353575 0.0580758268455597
ENSG00000130695 0 0.0297911523621149 0.135507883985281 0.0476290044196865 0.170268401873535 0.030034317576521
ENSG00000142669 0 0.0096329313508064 0.0324747968265051 0.0182387936383901 0.0461722656971219 0
ENSG00000158062 0 0 0.134925067905191 0.00145927243645711 0.143054772707375 0.115347189494914
ENSG00000169442 0.0110820546921115 0 0.117339249544774 0.0291025081872386 0.201831207644912 0.0775280776791517
ENSG00000117682 0.0329080221717631 0.00676760726575682 0 0.0143851637553575 0.00612784302800518 0.00046978890253762
ENSG00000198830 0 0.00281961165407558 0.0250085441616059 0 0.0128293824948918 0.00307731920373411
ENSG00000117676 0.13846848996578 0.0593199185097693 0 0.014912733202049 0.16438092748139 0.0711825372976219
ENSG00000117713 0 0 0.303496480637791 0 0.309136312633659 0.281256757326732
ENSG00000060642 0.0305455918744237 0 0.156158992963429 0.0401703629890403 0.0864389751609977 0.171378209872187
ENSG00000204160 0.110984029030089 0.0149349862706534 0.0619574790744638 0.0443075156534836 0.23648958601703 0.076572844790522
ENSG00000175793 0.108673649236656 0.0468442824666375 0.0653811686159795 0.0100831623325045 0.00351327968132467 0
ENSG00000142751 0 0 0.0830636802061171 0.0103642235264734 0.123147017359318 0.0507484197846335
ENSG00000198746 0.00358992161314398 0.0240681509119336 0 0.00234478350923698 0 0.00578218098973284
ENSG00000090273 0 0.0052329738575415 0.0769241675369534 0.0205007158208279 0.049517648223254 0.127597757030296
ENSG00000253368 0.0585359939789694 0.0339355835044819 0.0655743267691432 0 0.00679138924961833 0.0266758453082138
ENSG00000090020 0 0 0.138720681896675 0 0.159224922301452 0.103075825079105
ENSG00000142784 0.0022003933143057 0.0763286556422248 0.0282504372724364 0.0382828187260054 0.0723019321112377 0.191968655118762
ENSG00000186501 0 0.0150738083843764 0.013343271090263 0.0157302254634519 0.00977225140973481 0
ENSG00000142765 0.0201704071193288 0.0690896522483668 0.0728234993188587 0.0079271852425811 0.00958653989301465 0
ENSG00000142733 0.0561795223993923 0.0278196122816853 0.0630049514836909 0 0.180621227020441 0.132646507080387
ENSG00000181773 0.00992382000740625 0.0669365047349747 0.0203825540040055 0.038901588391695 0.0602649570061632 0.139609852117203
ENSG00000158195 0.0161084036482865 0.0221361754204858 0 0 0.0463828436365245 0.0566767168781282
ENSG00000126705 0 0.00835114874931959 0 0.0195698272913146 0 0.0229769350958266
ENSG00000000938 0.194841055167138 0.0177737077845105 0.120847833416428 0.087505455640607 0.00990938081924406 0.0362619778021423
ENSG00000126709 0.154183456529595 0.0996263485171127 0.173149720922073 0 0 0.00187763418827849
ENSG00000009780 0.0405550861385439 0 0 0.0254225086170809 0.0157481633391528 0
ENSG00000117758 0.0130787059382629 0.0176411514454214 0.00446487299144523 0 0.0408166285341046 0.0494280561616537
ENSG00000117751 0.0165609668052533 0.000871382211947902 0.00118184270852957 0.0438066373262945 0.0418241266234002 0
